url,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_inthyperlinks,ratio_exthyperlinks,ratio_nullhyperlinks,nb_extcss,ratio_intredirection,ratio_extredirection,ratio_interrors,ratio_exterrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intmedia,ratio_extmedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,status
http://grammarist.com/usage/province-vs-provenance/,51,14,0,1,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,5,1,2,10,2,10,10,10,7,10,6,0,0,0,0,0,0,33,0,0,0,1,0,0,0,0,0,1,64,0,0,0,0,0,0,14,0,0,0,0,0,0,147,3871,22440,0,0,5,0
https://langsjoelab-my.sharepoint.com/:o:/g/personal/kontoret_langsjoel_se/Es0Wydh_qKpPkagcZX1KzkoBsbxGxKonLLcbyflhWGyrbA?e=wVUUr6,130,29,0,2,1,0,1,0,0,1,3,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,13,3,1,2,1,38,11,38,8,7,8,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,382,8018,0,0,1,4,1
https://betasuslink1.blogspot.com/,34,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,12,12,0,10,10,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,1,0,0,374,7295,0,0,1,5,1
http://www.courgeon-immobilier.fr/wp-content/uploads/2019/07/tpg/aafd68ad91355e966a7371e4f91edb37/,98,26,1,2,2,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,2,0,10,7,2,3,2,32,10,32,7,7,8,2,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,1,40,0,0,0,0,0,0,60,0,0,0,1,1,0,257,2300,0,0,1,2,1
https://x394uirjomokf30.wm.r.appspot.com/linkedrecruiter.html,61,32,0,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,6,1,1,1,4,15,15,15,7,6,9,0,0,0,0,0,0,21,0,0,0,1,0,0,0,0,0,1,0,0,20,80,0,0,0,25,0,0,0,1,1,0,227,5616,0,0,1,5,1
https://www.secureupdate.appleld.com.duilawyeryork.com/ap/5267735305177eb/?cmd=_update&dispatch=5267735305177eb06&locale=_US,124,46,1,5,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,13,8,2,3,2,17,13,17,7,7,7,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,0,14,4003,5828815,0,1,0,1
http://djchico.com/css_filles/Yahoo/home,40,11,0,1,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,3,3,7,3,7,7,6,5,7,4,1,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,0,0,923,6381,0,0,1,3,1
http://www.bankofamerica.gonatmed.com,37,30,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,3,0,13,13,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11,720,0,0,1,0,1
https://sites.google.com/view/serviceunblock,44,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4,1,4,5,4,14,6,14,7,5,9,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,2974,8348,1,0,1,10,1
http://www.dinogas.com.mx/inc/_notes/Made-in-China/Made-in-China/,65,18,0,3,4,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,10,3,2,3,2,7,7,5,4,5,3,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,1,0,0,182,3106,4486984,0,1,1,1
https://remsy.app.link/hMeIfqZPu2?ds5632dsad,44,14,0,2,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,3,3,10,10,5,10,7,4,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2429,1953,4365,0,1,3,1
http://www.labrehandaisecatering.com/gallary_img/login.jsp.htm,62,29,0,4,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,7,4,3,3,3,21,21,7,6,12,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,222,2335,0,0,1,2,1
https://www.onlinepianist.com/sheet-music,41,21,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,4,4,3,3,5,13,13,5,6,8,5,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,40,0,95,4,0,0,0,70,0,0,0,0,0,0,387,3996,16360,0,0,4,0
http://47.74.231.192/,21,13,1,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,0,0,0,0,1,1,8,0,2,2,2,3,3,3,2,2,2,0,0,0,0,0,2,38,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,66,0,0,0,1,0,1,0,-1,0,1,1,0,1
http://satkom.id/img/clpds/index.php,36,9,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,3,6,3,6,6,5,4,6,4,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1,0,0,677,1880,0,0,1,0,1
https://en.wikipedia.org/wiki/Internet_radio_device,51,16,0,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,2,2,4,9,9,8,5,5,5,0,1,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,58,0,0,0,0,0,0,902,7133,12,0,0,7,0
https://www.theguardian.com/sport/australian-open,49,19,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,3,3,4,11,11,10,6,7,6,0,1,0,0,0,0,84,0,0,0,3,0,0,0,0,1,1,36,0,17,82,0,0,0,28,0,0,0,1,1,0,1443,9513,129,0,0,8,0
http://www.tpasargad.ir/,24,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,9,9,0,6,6,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,94,0,98,1,0,0,0,60,0,0,0,1,1,1,0,-1,751879,0,0,3,0
https://en.wikipedia.org/wiki?search=CD,39,16,0,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,5,0,2,2,2,9,9,6,4,5,4,0,1,0,0,0,0,2205,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,65,0,0,0,0,1,0,903,7132,12,0,0,7,0
http://www.enex-ref.com/engine/redovh.php?20181017121404,56,16,1,3,1,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,7,3,3,3,3,14,4,14,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,406,5803,0,0,1,2,1
http://107.180.44.78/login.php?cmd=login_submit&id=26aa10d2c5b73af26c3304008412cf7c26aa10d2c5b73af26c3304008412cf7c&session=26aa10d2c5b73af26c3304008412cf7c26aa10d2c5b73af26c3304008412cf7c,188,13,1,4,0,0,1,2,0,3,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,0,0,0,0,0,0,17,15,2,2,2,64,3,64,10,2,13,2,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1,1,1,0,-1,0,1,0,0,1
http://www.linuxjournal.com/article/2333,40,20,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4,6,3,3,4,12,12,7,6,7,5,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,1,0,66,0,88,11,0,0,0,50,0,0,0,1,1,0,171,9690,65337,0,0,5,0
http://www.spanishdict.com/translate/so%C3%B1ar,47,19,0,2,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,6,3,2,3,2,11,11,9,5,7,4,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,1,21,0,66,33,0,0,0,0,0,0,0,0,1,0,1045,7721,1492,0,0,5,0
http://www.explainxkcd.com/wiki/index.php/899:_Number_Line,58,19,0,3,0,0,0,0,0,0,2,0,0,5,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,1,0,8,4,3,3,3,11,11,6,4,7,4,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,100,0,87,12,0,0,0,6,0,0,0,1,0,0,381,-1,191262,0,0,5,0
https://chicowhitaker.wordpress.com/,36,27,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,9,9,0,13,13,0,11,11,0,0,1,0,0,0,0,135,0,0,0,7,0,0,0,0,0,1,65,0,0,100,0,0,0,26,0,0,0,1,1,0,586,7449,0,0,0,8,0
https://www.popmech.ru/,23,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,7,7,0,5,5,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,68,0,12,87,0,0,0,60,0,0,0,1,1,0,87,5391,10053,0,0,5,0
https://wiki.ezvid.com/best-hdmi-switches,41,14,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,5,0,4,4,4,8,5,8,5,4,5,0,0,0,0,0,0,93,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0,0,0,1,0,0,2273,3570,16109,0,0,6,0
https://prijava-siolnet4.firebaseapp.com/,41,32,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,1,7,7,0,11,11,0,8,8,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,1,1,0,100,0,100,0,0,0,0,100,0,0,0,1,0,0,85,2836,0,0,0,2,1
https://www.pgweb.cz/,21,12,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,3,3,3,0,5,5,0,4,4,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,100,0,33,66,0,0,0,47,0,0,0,0,1,0,468,-1,0,0,0,3,0
http://shadetreetechnology.com/V4/validation/1943c283698d897b60e744757389df31,77,23,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,2,2,19,2,32,19,32,15,19,14,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,100,0,80,20,0,0,0,100,0,0,0,1,0,0,77,5767,0,0,1,2,1
https://xiu7puzb-bwvyqzx21.vercel.app/,38,29,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,6,6,0,9,9,0,7,7,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,176,190,0,0,1,2,1
http://provk.aiq.ru/,20,12,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,3,3,0,5,5,0,4,4,0,0,0,0,0,0,0,26,0,0,0,2,0,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,1,1,0,117,7188,2888357,0,1,1,1
https://www.torringtonsavings.com/,34,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,17,17,0,10,10,0,0,0,0,0,0,0,344,0,0,0,7,0,0,0,0,1,1,22,0,25,75,0,0,0,11,0,0,0,1,1,0,363,8766,0,0,0,3,0
http://mobiliablog.com.au/bin/mySign%20in%20-%20Adobe%20File.html,65,18,0,3,1,0,0,0,0,0,0,0,4,4,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,8,0,2,11,2,11,11,7,5,11,4,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,1,0,-1,0,0,1,0,1
http://mfacebook.blogspot.rs/,29,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,1,8,8,0,9,9,0,8,8,0,0,1,0,0,1,0,166,0,0,0,3,0,0,0,0,0,1,0,0,0,100,0,0,0,29,0,0,0,1,0,0,438,4310,0,0,1,2,1
http://www.lust-auf-urlaub.net/images/smilies,45,23,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,6,3,3,3,6,7,6,7,4,4,6,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,50,0,0,0,1,0,1,180,3473,0,0,1,0,1
http://aksoydanismanlik.com/microsoft/microsoft,47,20,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,9,16,9,16,16,9,11,16,9,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1,1,0,426,4322,0,0,1,0,1
http://fornod32.blogspot.com/,29,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,8,8,0,8,8,0,0,1,0,0,0,0,103,0,0,0,3,0,0,0,0,0,1,25,0,0,100,0,0,0,23,0,0,0,1,1,0,373,7296,2048336,0,0,5,0
http://ltaubrasil.com/promocao/descontao/card/cadastro/promocao.php,67,14,0,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,7,0,3,10,3,10,10,9,7,10,6,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1,0,0,331,33,0,0,1,0,1
http://www.songlyrics.com/gay-icons-lyrics/,43,18,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,3,3,3,10,10,6,5,6,4,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,92,0,0,100,0,0,0,37,0,0,0,1,0,0,1993,8698,25707,0,0,5,0
http://terrehautedivorcelawyer.com/EPAY/NOTEPURE/NOTEPURE/uh/No_cap/FBG,71,27,0,1,0,0,0,0,0,0,1,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,1,2,23,2,23,23,8,6,23,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,60,0,100,0,0,0,0,0,0,0,0,1,0,0,299,431,8509505,0,1,0,1
https://www.slideshare.net/dsp_uk/dba-responsibilities-41810688,63,18,1,2,2,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,4,2,3,2,16,10,16,6,6,6,0,0,0,0,0,0,165,0,0,0,3,0,0,0,0,0,1,58,0,91,8,0,0,0,42,0,0,0,1,1,0,985,5223,136,0,0,8,0
http://stackoverflow.com/questions/16707816/ftp-client-server-model-for-file-transfer-in-java,93,17,1,1,8,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0,2,13,2,13,13,9,5,13,5,0,1,0,0,0,0,234,0,0,0,2,0,0,0,0,0,1,20,0,14,85,0,0,0,17,0,0,0,1,1,0,192,6056,41,0,0,8,0
http://www.popularwoodworking.com/projects/router_table-mate,60,26,0,2,1,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,6,4,3,3,4,18,18,8,7,10,5,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,57,0,66,33,0,0,0,50,0,0,0,1,1,0,255,8145,89705,0,0,5,0
http://www.xiaoji.com/,22,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,3,3,3,0,6,6,0,4,4,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,94,0,100,0,0,0,0,12,0,0,0,1,1,0,508,3875,884585,0,0,4,0
http://98.126.214.77/ap/signin?openid.pape.max_auth_age=0&amp;openid.return_to=https%3A%2F%2Fwww.amazon.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&amp;openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&amp;&amp;ref_=nav_em_hd_clc_signin,476,13,1,24,0,1,1,9,0,9,18,0,23,4,0,1,0,9,0,0,1,0,0,4,1,0,0,0,0,1,1,1,3,0,0,0,0,1,1,90,10,1,2,1,12,3,12,4,2,4,3,0,0,1,0,2,21,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,33,0,0,0,1,1,1,0,-1,0,1,1,0,1
http://intims.com.ua/wp-content/plugins/ubh/Boffa/onlinebanofamerica/login.php?cmd=login_submit,95,13,0,3,1,0,1,0,0,1,1,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,2,0,12,1,2,6,2,18,6,18,5,6,5,5,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,100,0,85,14,0,0,0,0,0,0,0,1,0,0,101,630,0,0,1,2,1
http://www.yourchords.com/401637/5-Seconds-Of-Summer/Amnesia-Chords/,68,18,0,2,4,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,9,4,1,3,1,10,10,7,5,6,5,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,93,0,0,0,1,1,0,633,-1,241316,0,1,4,0
https://www.myfirstccu.org/page/main_home,41,18,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,4,3,3,4,10,10,4,5,6,4,0,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,1,50,0,80,20,0,0,0,100,0,0,0,1,1,0,817,3200,2072852,0,1,4,0
http://redeem.backtoblackvinyl.com,34,27,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,1,6,6,0,16,16,0,11,11,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,90,0,0,0,1,1,0,292,4455,780526,0,0,3,0
http://www.routeralley.com/guides/nat.pdf,41,19,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,3,3,3,11,11,6,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,62,5416,435027,0,0,3,0
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.178.31&rep=rep1&type=pdf,81,21,0,7,0,0,1,2,0,3,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,1,1,3,1,9,9,8,3,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,12426,1823,0,0,5,0
http://grouper.ieee.org/groups/802/3/10G_study/public/july99/azadet_1_0799.pdf,78,16,0,3,0,0,0,0,0,0,3,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,5,1,4,1,7,7,6,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,495,11192,1465,0,0,6,0
https://www.madeleine-tarot.com/de/,35,23,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,4,3,2,3,2,9,9,2,4,5,2,0,0,0,0,0,0,26,0,0,0,2,0,0,0,0,0,1,33,0,75,25,0,0,0,100,0,0,0,1,0,0,290,-1,0,0,0,0,0
https://outlook-webapp-portal.el.r.appspot.com/,47,38,0,4,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,6,3,1,1,0,7,7,0,4,4,0,0,0,0,0,0,0,21,0,0,0,1,0,0,0,0,0,1,0,0,20,80,0,0,0,25,0,0,0,1,1,0,229,5614,0,0,1,5,1
http://www.drahim.com/forum/index.php,37,14,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,3,3,3,6,6,5,4,4,4,0,0,0,0,0,0,571,0,0,0,0,0,1,0,0,0,0,100,0,100,0,0,0,0,85,0,0,0,1,1,0,201,4182,177684,0,1,2,0
http://celtabet88.blogspot.com,30,23,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,2,1,8,8,0,10,10,0,9,9,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,1,0,0,374,7295,0,0,1,5,1
http://secureupdate.appleld.com.duilawyeryork.com/ap/8f9cf5e3c75912b/?cmd=_update&dispatch=8f9cf5e3c75912bfc&locale=_US,119,42,1,4,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,12,1,2,3,2,17,13,17,7,8,7,0,0,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,1,0,25,3992,5697976,0,1,0,1
https://www.seatmaestro.com/airlines-seating-maps/latam-airlines/check-in/,74,19,0,2,4,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,3,2,3,2,11,11,8,5,7,5,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,83,0,87,12,0,0,0,0,0,0,0,0,0,0,332,5511,469364,0,0,5,0
https://www.granhongo.com/wp-includes/Login/customer_center/customer-IDPP00C824/myaccount/identity?cmd=_session=US,114,17,0,2,2,0,1,0,0,2,2,0,0,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,14,7,2,3,2,10,9,10,6,6,6,4,0,0,0,0,0,27,0,0,0,1,0,0,0,0,0,1,87,0,0,0,0,0,0,100,0,0,0,1,1,0,221,3065,0,0,1,2,1
http://www.traveltastings.com/,30,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,14,14,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,313,3705,0,0,1,0,1
http://www.dictionarist.com/tabloid,35,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,3,3,3,3,7,12,12,7,7,7,7,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,25,0,0,0,0,0,0,288,4826,203194,0,1,4,0
http://wuteh.a100.com.pl/wp-includes/images/2020dhl_topscript/dhl_topscript/source/index.php,92,17,0,4,1,0,0,0,0,0,2,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,12,1,2,4,2,9,5,9,5,4,5,3,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,300,7004,0,0,1,2,1
